lat,lon,total_cost_0,total_cost_2020,total_cost_2050,total_cost_future_2030,total_cost_future_2040,total_cost_future_2050,pop,Country
-1.936403,123.719507,256217.04170797663,256217.04170794768,256217.0417080068,256215.51534243365,256179.63761450368,256051.2059980207,831.0,Indonesia
-1.931203,136.347495,252286.2691175227,252286.26911730506,252286.2691175831,252270.90184524996,252140.70108674432,251990.5377419407,1153.0,Indonesia
-1.911634,136.285258,239597.07882826633,239597.07882818923,239597.07882825664,239588.12829387956,239451.09697691837,239309.77931825555,474.0,Indonesia
-1.907329,137.202746,245902.9431957752,245902.94319576336,245902.9431955286,245677.7536354015,245453.0489558389,245165.03048788034,518.0,Indonesia
-1.883737,131.953057,101208.52794397765,101163.6123169304,101208.52794405847,101182.10461602951,101158.21161332141,101130.39375270164,202.0,Indonesia
-1.878304,130.131232,259804.83566524016,259804.8356651999,259804.83566533402,259804.83566526498,259804.8356653634,259804.83566552325,28113.0,Indonesia
-1.859624,125.776664,255990.52821624308,255990.5282161901,255990.52821595545,255934.90092750255,255870.8282176953,255788.3236165908,5915.0,Indonesia
-1.85265,124.01352,136780.64546378553,136780.64546389077,136780.64546365605,136780.1373398081,136770.44522166013,136678.25857735213,265.0,Indonesia
-1.846495,137.011865,77771.26715310031,77771.26715301289,77771.26715301047,77751.04011891947,77685.25900390296,77612.3359597006,156.0,Indonesia
-1.84642,137.174228,164065.2607574464,164065.26075743473,164065.26075758698,163968.52538174446,163823.80161631881,163624.63672613772,332.0,Indonesia
-1.842022,123.097006,253833.3714823445,253833.37148249996,253833.37148228963,253833.30083020788,253805.37293561402,253715.50047688256,929.0,Indonesia
-1.840475,137.128927,247766.793428862,247766.79342854882,247766.79342883837,247654.60026329244,247445.1624530446,247158.64295692462,1003.0,Indonesia
-1.8391,134.184508,213384.8891733379,213384.88917330763,213384.88917326077,213377.2166269365,213290.67657828832,213133.05901684685,438.0,Indonesia
-1.82258,126.430905,40615.34632565561,40615.34632560377,40615.34632560369,40604.41524163463,40580.52494271641,40545.627872742174,79.0,Indonesia
-1.816952,124.748042,257546.80368007263,257546.80368010336,257546.8036801149,257518.9678152227,257491.18936841493,257424.00622292943,11883.0,Indonesia
-1.809053,137.303241,67392.51582032186,67392.51582035027,67392.51582044066,67344.36663555022,67297.7142946895,67208.49569855382,137.0,Indonesia
-1.765931,137.328005,246536.78059776686,246536.7805976689,246536.78059765886,246402.74133304541,246224.83690654067,245947.51604223915,1519.0,Indonesia
-1.752036,136.204587,251586.2082639095,251586.2082640642,251586.2082640112,251575.86173326988,251442.45375430805,251304.99472494423,73772.0,Indonesia
-1.737918,142.850367,188568.65066065182,188568.65066088038,188568.65066079763,188342.83062307964,188568.4400489606,188298.65985863208,370.0,Papua New Guinea
-1.732869,123.330573,254100.18952829204,254100.18952828,254100.1895282794,254098.04381973727,254046.9257903811,253906.88353197376,1109.0,Indonesia
-1.712654,108.731336,40144.44115625649,40144.44115621989,40144.44115621668,40139.726342669506,40135.60502613531,40128.76020294092,80.0,Indonesia
-1.667409,149.926493,255869.90489915764,255869.90489903098,255869.90489899702,255729.31191349888,255588.58657174016,255353.39370336913,2416.0,Papua New Guinea
-1.663443,149.975686,255878.92441064975,255878.92441056424,255878.92441015696,255729.6159857499,255586.0708574874,255332.09439138047,2416.0,Papua New Guinea
-1.632993,128.33247,38874.18848341849,38874.18848322844,38874.18848320227,38829.259048153835,38809.841083203624,38788.54117558065,75.0,Indonesia
-1.624445,123.539174,252979.3313142025,252979.331314178,252979.33131401413,252968.0426326204,252881.3244605062,252730.6595976276,24457.0,Indonesia
-1.60801,108.892022,217088.01007877607,217088.01007055334,258923.66781729858,248084.9132406667,245475.30302481155,242540.98214181373,421.0,Indonesia
-1.605206,138.727496,43039.818917229495,43039.81891724555,43039.818917327735,43026.74562501776,43006.318003345,42980.77294525521,86.0,Indonesia
-1.561055,127.739238,261424.1081621675,261424.1081620374,261424.10816216771,261368.26079014118,261280.358254957,261146.93887060625,7909.0,Indonesia
-1.487699,131.668358,255828.89224803282,255828.89224814152,255828.8922480322,255828.89224830692,255828.89224828314,255828.8922483241,613.0,Indonesia
-1.430651,149.619462,255928.91231741835,255928.91231760188,255928.91231769283,255844.27524749283,255768.13992157887,255609.95903682936,5731.0,Papua New Guinea
-1.40677,127.341816,133174.92574244435,133174.92574246947,133174.92574239837,133174.92574239837,133174.92574244397,133174.925742467,258.0,Indonesia
-1.386989,131.321863,54736.349788658845,54736.349788451684,54736.34978845637,54377.35559271354,54634.54695536717,54595.015736344285,105.0,Indonesia
-1.375106,98.928164,261977.64114904095,261977.64114879718,261977.64114903193,261943.55380045617,261780.89400480778,261589.09571185202,31179.0,Indonesia
-1.337415,-44.972722,56078.71741742149,56078.717417417036,56078.7174175037,54609.61287700336,54206.4699239266,53840.95769956018,145.0,Brazil
-1.298268,-44.910906,157534.3176489718,157534.31764887145,157534.3176488725,153944.40303966717,152702.0730142761,151376.92807103856,406.0,Brazil
-1.293603,-90.435291,58698.4702608185,58698.470260914415,58698.47026081737,57995.50561441794,57614.016389364726,57183.79304051431,157.0,Ecuador
-1.234445,127.581801,260201.69301171182,260201.69301168018,260201.6930117353,260156.43301639432,260093.11604894215,260032.22517197812,2080.0,Indonesia
-1.221514,123.302272,254145.8922966996,254145.8922965846,254145.89229636575,253754.5399452185,253705.84291111003,253905.99896768515,3743.0,Indonesia
-1.208336,136.597153,251642.31351751857,251642.3135177909,251642.31351763493,251628.09584725718,251466.88275336212,251311.3831272554,1981.0,Indonesia
-1.190005,129.849201,223378.33013443774,223378.33013438777,223378.3301343353,223378.3301339869,223375.89297894217,223357.22870785405,432.0,Indonesia
-1.180866,129.708833,32006.81660211266,32006.81660208887,32006.816602051076,32005.946422723548,32004.679304380144,32002.08226778356,62.0,Indonesia
-1.180077,127.422142,87373.73889166063,87373.73889163998,87373.73889170785,87373.73889173179,87373.73889164321,87373.73889175378,169.0,Indonesia
-1.100798,130.88437,262370.39638283465,262370.39638283465,262370.3963828347,262184.6046923238,262021.12673650146,261684.35885442013,82269.0,Indonesia
-1.043196,104.227145,341455.50604799634,341455.50813454925,341352.9491187673,332649.4257094342,329936.95523293555,327152.33529876964,693.0,Indonesia
-1.035146,131.110967,261665.35180841782,261665.35180852434,261665.3518084184,261310.96398888523,260995.60529199988,260520.11621881335,631.0,Indonesia
-1.034718,134.884813,257222.98497286005,257222.9849730825,257222.98497295866,257001.91633868963,256872.3742658754,256630.18717713124,14366.0,Indonesia
-1.000069,128.363581,260771.18334463838,260771.18334486667,260771.18334486644,260727.12923635409,260657.2710039898,260543.8325665126,1154.0,Indonesia
-0.925871,135.883432,253789.22972931297,253789.22972899093,253789.22972906294,253787.96814577584,253706.88953782344,253592.21478868293,223004.0,Indonesia
-0.870784,117.375618,38829.73261186864,38829.73261185758,38829.732611832835,38829.73261144109,38829.73261187641,38829.48157210888,77.0,Indonesia
-0.852635,117.343042,63804.11255839116,63804.112558413224,63804.1125583219,63803.70368902662,63802.62793831444,63801.17417341529,127.0,Indonesia
-0.849898,8.855715,232721.13444219466,232721.1344421974,232721.1344420202,229502.10203042306,228383.24892520654,227014.13416499482,142552.0,Gabon
-0.848451,130.65681,261891.93744179513,261891.93744194048,261891.93744193658,261630.46457283362,261378.02520329304,261078.739780062,1166.0,Indonesia
-0.840041,117.289019,30945.14679880141,30945.14679879134,30945.146798798367,30945.146798769492,30945.146798777703,30945.125476320405,62.0,Indonesia
-0.831151,109.470257,344613.5359287812,344613.53525549907,344110.7035753613,331814.37256424857,328891.55535925075,325882.7203631825,2606.0,Indonesia
-0.826798,-89.43056,184924.83195959407,185169.47067041814,185169.47067041523,182843.0392383059,181825.4199956604,180763.44199371515,9031.0,Ecuador
-0.765988,117.311934,39576.2213639921,39576.221363953286,39576.22136370973,39571.145019904885,39566.13275293128,39559.45743328691,79.0,Indonesia
-0.746238,117.514206,256685.62816336902,256685.62816322147,256685.6281633195,256600.59525279544,256548.48055050435,256487.05386484176,939.0,Indonesia
-0.710987,127.242459,257987.34198641573,257987.3419865982,257444.05097761453,257442.36799485097,257436.6677900876,257422.42901184806,3079.0,Indonesia
-0.70655,109.484851,33372.660488881535,33372.660488858426,33372.6604889311,33365.98803248124,33346.65262241659,33323.204328552194,68.0,Indonesia
-0.649767,109.4023,29495.52959958116,29495.52959967048,29495.529599612295,29489.728937030726,29472.695320218,29453.90552459335,60.0,Indonesia
-0.635904,127.370747,260240.8204107337,260240.82041069705,260240.8204106841,260230.1866407769,260219.78027596558,260204.11811826512,589.0,Indonesia
-0.627248,-90.358406,186756.7971944878,186756.79719333857,186756.79719449082,184532.55395414267,183262.01962679107,181672.30337642846,18544.0,Ecuador
-0.617331,98.505332,42057.514372416364,42057.51437241625,42057.51437241626,42052.60121507202,42036.32691196488,42016.22381011157,80.0,Indonesia
-0.616605,117.424639,255012.68322370166,255012.68322372655,255012.6832241048,254840.63323021075,254749.05762308568,254656.82095280895,15473.0,Indonesia
-0.592101,127.563639,263063.4530501913,263063.4530501886,263063.45305026096,263063.0286149805,263047.57078837627,263014.68498524145,36795.0,Indonesia
-0.52847,166.934484,249255.26359943824,249255.26359942567,249255.26359964834,248894.35915362195,248838.38557625422,249153.65247958864,6511.0,Nauru
-0.510388,117.533693,258303.99074267273,258303.99074237965,258303.9907424931,258091.3922132039,257978.5361092629,257860.58605896565,8529.0,Indonesia
-0.498149,122.574031,222840.2469916675,222840.24699143413,222840.24699166868,222840.24699151143,222833.97286222968,222819.86596927262,425.0,Indonesia
-0.491571,104.424408,340256.3723238837,340256.3712370697,340177.7526389762,332639.5381570257,330089.546910876,327458.6083032235,36602.0,Indonesia
-0.482767,121.803632,266021.14796270663,266021.147962698,266021.1479630208,266021.1415604667,266018.8500293778,265961.58913438953,2161.0,Indonesia
-0.46709,130.589988,256994.4838888493,256994.48388902302,256994.4838890968,256994.48388913338,256994.44810685155,256984.97523343883,643.0,Indonesia
-0.453922,-90.275466,178423.93645592872,178438.4775485113,178438.47754860658,175821.030748477,174600.43552674685,173277.85709798845,479.0,Ecuador
-0.44313,129.883169,214884.38553307104,214796.90901051776,214796.9090105178,214879.78627465904,214875.0168310731,214861.41813244022,417.0,Indonesia
-0.43299,98.43493,262751.21966769896,262751.21966769884,262751.21966757404,262718.1520667538,262635.34460077895,262550.5819199831,10735.0,Indonesia
-0.40942,104.210436,53411.75017202912,53411.75017205604,53411.750172084925,53348.31337282926,53329.925624738135,53309.40525914062,104.0,Indonesia
-0.386073,127.197039,258829.00449029173,258829.00449014746,258829.00449035794,258755.93366542042,258716.45202557216,258673.40727028536,1412.0,Indonesia
-0.384239,121.961056,264490.35979843995,264490.3597984013,264490.35979830625,264473.92871707364,264458.0514086953,264407.4797040652,1875.0,Indonesia
-0.376498,104.2048,100205.96096683518,100205.96096689082,100205.96096684496,100052.52951470557,99998.0236822372,99935.85187719768,195.0,Indonesia
-0.367111,122.101524,263290.72396595124,263290.72396591457,263290.7239658522,263225.2363211318,263151.87831074174,263056.9512934891,683.0,Indonesia
-0.302283,104.442438,339722.42450657825,339722.42438641144,339645.96992946236,332220.14888970443,329669.002580751,327028.61452991894,831.0,Indonesia
-0.272292,122.317545,261199.95215195726,261199.95215170406,261199.9521518891,261058.05992696498,260961.76757979725,260816.96791978873,554.0,Indonesia
-0.259727,122.062917,138380.54293353195,138380.54293359639,138380.5429335983,138363.2473587803,138313.4057908598,138250.44362745952,263.0,Indonesia
-0.256965,127.058209,70392.91848967619,70392.9184897068,70392.918489701,70364.9390662924,70331.61984573957,70291.47299305667,136.0,Indonesia
-0.253929,122.195362,254740.7495781572,254740.74957825436,254740.7495782774,254651.67127682583,254544.25057044585,254381.46355968423,486.0,Indonesia
-0.207556,130.839023,255214.2229882414,255214.22298819106,255214.22298823023,255213.9267827348,255209.02473084696,255150.55905419207,17661.0,Indonesia
-0.190644,103.531241,339911.873552053,339911.875517971,339818.267420155,331085.85213772673,328316.67824750434,325460.7861041988,686.0,Indonesia
-0.188282,109.126848,24962.445833187514,24962.44681493758,24962.446896288136,24943.550033883752,24922.766249912987,24898.437947791877,51.0,Indonesia
-0.171555,104.655528,339581.70283039415,339581.7036799793,339502.3226797181,332163.7916961858,329577.07399051916,326908.638809336,35941.0,Indonesia
-0.169313,121.614101,264205.58009979594,264205.5800995318,264205.5800997182,264205.5800998962,264205.57877978735,264201.97420551744,1679.0,Indonesia
-0.158715,98.450703,262310.7851825326,262310.7851824778,262310.78518240876,262265.27622452314,262189.3544777713,262108.40989604755,3518.0,Indonesia
-0.128063,109.15734,63950.319181480154,63950.32330824583,63950.32135447336,63897.19186938665,63842.572967630374,63782.2717677304,131.0,Indonesia
-0.107722,127.241703,86290.09346975137,86290.09346964635,86290.09346966498,86279.3684388552,86259.00961830598,86232.52820282584,167.0,Indonesia
-0.100626,103.536773,339457.08131190186,339457.08317165624,339363.3481751855,330715.46851225727,327935.9105109091,325067.01249898784,6890.0,Indonesia
-0.100428,129.466226,256672.2075181051,256672.2075183026,256672.2075177009,256672.135683313,256670.2560907189,256655.61480487516,2067.0,Indonesia
-0.074667,98.326246,261747.71964710532,261747.71964739816,261747.71964722482,261734.07556100853,261717.7136558335,261686.59895983688,556.0,Indonesia
-0.061393,98.276855,261558.59506365747,261558.59506362738,261558.59506424703,261554.78041270172,261545.23423238186,261531.38996691306,3977.0,Indonesia
-0.045282,130.124424,111846.56031858338,111846.5603186897,111846.56031864727,111793.79539703493,111748.15174222406,111684.83869651279,218.0,Indonesia
-0.035119,103.659208,29818.45704514111,29818.457045149575,29818.457045083334,29773.672257199498,29760.1228659474,29745.36372436233,59.0,Indonesia
-0.030217,103.626017,128761.78781215605,128761.78779045418,128761.46399179695,124586.05958202903,123772.42178312936,122966.2710343852,235.0,Indonesia
0.040384,127.437427,259199.96947377856,259199.96947384544,259199.9694736577,259169.0222310681,259126.7751793891,259055.45024180732,892.0,Indonesia
0.087441,104.443644,338726.91121929185,338726.9105652904,338655.23409354495,331552.51465372473,329012.3043090581,326377.3764430048,723.0,Indonesia
0.125677,98.688,262793.7906182555,262793.79061834846,262793.7906184168,262703.09682968794,262541.489270382,262370.5228214273,9001.0,Indonesia
